validation_id,model_id,runtime_secs,CRPS_fold_0_test,CRPS_fold_1_test,CRPS_fold_2_test,CRPS_fold_3_test,CRPS_fold_4_test,CRPS_fold_5_test,CRPS_fold_6_test,CRPS_fold_7_test,CRPS_fold_8_test,CRPS_fold_9_test,CRPS_fold_10_test,CRPS_fold_11_test,CRPS_mean,CRPS_std,PinballLoss_fold_0_test,PinballLoss_fold_1_test,PinballLoss_fold_2_test,PinballLoss_fold_3_test,PinballLoss_fold_4_test,PinballLoss_fold_5_test,PinballLoss_fold_6_test,PinballLoss_fold_7_test,PinballLoss_fold_8_test,PinballLoss_fold_9_test,PinballLoss_fold_10_test,PinballLoss_fold_11_test,PinballLoss_mean,PinballLoss_std,EmpiricalCoverage_fold_0_test,EmpiricalCoverage_fold_1_test,EmpiricalCoverage_fold_2_test,EmpiricalCoverage_fold_3_test,EmpiricalCoverage_fold_4_test,EmpiricalCoverage_fold_5_test,EmpiricalCoverage_fold_6_test,EmpiricalCoverage_fold_7_test,EmpiricalCoverage_fold_8_test,EmpiricalCoverage_fold_9_test,EmpiricalCoverage_fold_10_test,EmpiricalCoverage_fold_11_test,EmpiricalCoverage_mean,EmpiricalCoverage_std,AUCalibration_fold_0_test,AUCalibration_fold_1_test,AUCalibration_fold_2_test,AUCalibration_fold_3_test,AUCalibration_fold_4_test,AUCalibration_fold_5_test,AUCalibration_fold_6_test,AUCalibration_fold_7_test,AUCalibration_fold_8_test,AUCalibration_fold_9_test,AUCalibration_fold_10_test,AUCalibration_fold_11_test,AUCalibration_mean,AUCalibration_std,IntervalWidth_fold_0_test,IntervalWidth_fold_1_test,IntervalWidth_fold_2_test,IntervalWidth_fold_3_test,IntervalWidth_fold_4_test,IntervalWidth_fold_5_test,IntervalWidth_fold_6_test,IntervalWidth_fold_7_test,IntervalWidth_fold_8_test,IntervalWidth_fold_9_test,IntervalWidth_fold_10_test,IntervalWidth_fold_11_test,IntervalWidth_mean,IntervalWidth_std
[dataset=australian_electricity_demand_dataset_t1]_[cv_splitter=SlidingWindowSplitter],naive_mean_Fallback,0.3817770481109619,489.42628052391075,439.61084765882066,393.8765644624089,530.3832625387942,467.90775159379126,477.13875693394857,512.9401306563246,753.9632494765829,449.3114358699233,573.7809407260092,448.70766991550835,421.9657087594945,496.58438325962646,94.75064001488292,129.99929478874063,151.68923529742753,136.6187317996874,167.15057838766842,158.83658194104694,166.4043456380176,142.2954852572302,151.11782785807446,155.78023057729854,136.8205247306007,137.69736244603044,139.78469937792727,147.84957484164582,12.39942878603385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.2717013888888889,0.4539930555555555,0.1328125,0.4904513888888888,0.4652777777777778,0.3645833333333333,0.3897569444444444,0.3897569444444444,0.3315972222222222,0.2265625,0.3611111111111111,0.3648003472222221,0.1112227216476923,5199.971791549623,6067.569411897098,5464.749271987494,6686.023135506734,6353.463277641876,6656.173825520699,5691.819410289206,6044.713114322978,6231.20922309194,5472.820989224024,5507.894497841215,5591.387975117086,5913.982993665832,495.977151441354
[dataset=australian_electricity_demand_dataset_t1]_[cv_splitter=SlidingWindowSplitter],naive_mean_NaiveVariance,11.137473821640016,511.9344698928764,444.3779741751244,385.79736361843703,564.7653203173678,529.3856362026596,499.08410378237505,506.8013880485086,770.9386947162615,520.7080100782251,571.3692244654127,455.8364454442025,447.20448429793686,517.3502595866156,96.02992699931004,141.1264837773301,153.39018558534946,133.73219523987555,180.58772961952633,181.19505637123655,174.19339639484934,139.3832861885147,166.24484093977762,181.2259682013477,135.12703972693205,140.7578599715266,149.29372589778353,156.35481399283748,19.12428928231635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.2717013888888889,0.4539930555555555,0.1328125,0.4904513888888888,0.4652777777777778,0.3645833333333333,0.3897569444444444,0.3897569444444444,0.3315972222222222,0.2265625,0.3628472222222222,0.3649450231481481,0.1112186155848103,5645.059351093201,6135.607423413977,5349.287809595019,7223.50918478105,7247.80225484946,6967.73585579397,5575.331447540585,6649.793637591104,7249.038728053906,5405.0815890772765,5630.314398861062,5971.749035911339,6254.192559713497,764.9715712926544
[dataset=australian_electricity_demand_dataset_t1]_[cv_splitter=SlidingWindowSplitter],naive_mean_SquaringResiduals,63.43600106239319,511.502987853394,349.3798926516376,187.08283650201687,532.1775987043571,401.8309546874918,197.99828153888268,436.9483428994133,853.1165198128159,308.5884515670029,653.1631505556946,367.83163316731975,372.8433089241312,431.0386632386798,187.7975005157076,151.40205533212594,107.9995121713996,58.47547111883894,168.13261525552514,134.314228021521,65.80888199755712,91.9064796487528,164.2473415796395,101.16140884039318,138.64283936791173,105.6444401000438,105.70120385733426,116.11970644092028,35.74285703577865,0.8333333333333334,0.9791666666666666,0.8958333333333334,0.9166666666666666,0.9375,0.9166666666666666,0.7708333333333334,0.9791666666666666,1.0,1.0,1.0,1.0,0.9357638888888888,0.0740354289449128,0.5,0.2578125,0.4973958333333333,0.0868055555555555,0.4878472222222222,0.4592013888888888,0.3524305555555555,0.4097222222222222,0.3359375,0.3333333333333333,0.2092013888888888,0.3168402777777778,0.3538773148148148,0.1271054604271709,5750.845790043521,4305.794714318162,2247.276177070701,6602.518828606383,5323.078624180406,2596.006403321155,2517.5283553081986,6557.138402833271,4046.4563536157257,5545.713574716465,4225.77760400175,4228.0481542933685,4495.515248525759,1507.8725618660033
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],StatsForecastAutoTheta_BaggingForecaster_BlockDistributionBootstrap,36.47220396995544,548.4149095468091,593.7959414294802,417.1413582972907,1018.8544152850516,1110.4503493972052,232.72328088094503,978.8891435021748,194.42320065842532,131.30628456099478,1707.28511796334,769.8677418721269,493.1873108910808,683.0282545237437,459.08713035474614,71.3308838068618,141.05698136129158,61.53140370316011,329.4805364419919,213.86952000694396,44.82076578286163,372.8935151624406,35.12621319398312,41.29092075083473,412.84309212842663,112.07788296418065,57.17357071819136,157.79127383509731,139.66153773875996,0.4791666666666667,0.2083333333333333,0.8333333333333334,0.0625,0.0416666666666666,1.0,0.0416666666666666,0.8958333333333334,0.9791666666666666,0.1666666666666666,0.4791666666666667,0.7291666666666666,0.4930555555555556,0.3823287781645459,0.3576388888888889,0.2230902777777777,0.4626736111111111,0.2196180555555555,0.3524305555555556,0.4340277777777778,0.3715277777777778,0.4696180555555555,0.3984375,0.3567708333333333,0.3532986111111111,0.4774305555555555,0.373046875,0.0852617815441906,1549.634580832712,1455.002730811014,1888.593260820334,1675.3959145494928,2339.694285050753,1792.8306313144642,1546.9946835748851,1362.1774601229895,1650.2048997916188,2133.401002350972,1722.1412812384467,1472.114291331343,1715.6820851490854,288.247712257367
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],StatsForecastAutoTheta_BaggingForecaster_BlockResidualBootstrap,37.15762686729431,284.21850417509023,733.2475090352515,180.22183339989735,1179.8884649607032,596.7429100319597,221.5823105652304,1107.3879753482468,320.57705962608946,173.88792887854788,1785.5728529723638,784.2689260823227,376.2325802081564,645.3190712736549,500.4745974529432,44.85131690312774,207.6737614439252,47.61812199110205,361.59150861512103,143.00683388145487,29.28309224916877,482.11772114888066,76.38443139484188,26.535092564491393,816.5611427667288,331.0198913584169,106.7539651192146,222.7830732863728,239.43032475610912,0.8541666666666666,0.2083333333333333,0.6458333333333334,0.0416666666666666,0.1875,0.9166666666666666,0.0208333333333333,0.6041666666666666,0.6458333333333334,0.0208333333333333,0.1041666666666666,0.3958333333333333,0.3871527777777777,0.3329138379925593,0.3645833333333333,0.1901041666666666,0.4895833333333333,0.2508680555555555,0.3350694444444444,0.4366319444444445,0.3263888888888889,0.4904513888888889,0.421875,0.3376736111111111,0.3515625,0.4921875,0.3739149305555555,0.0961895326885276,1681.3974928359191,942.8131607662256,588.8870044983929,1172.421505898238,1512.2847080591218,1005.9293237072416,512.3293312229217,865.7654272552269,606.2793899221969,582.3190079387277,591.4511443628006,647.9394493730118,892.4847454866685,389.2003572046173
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],StatsForecastAutoTheta_BaggingForecaster_BlockStatisticPreservingBootstrap,19.113194942474365,484.97441974765894,680.063279053735,115.7642381181986,1250.2288000238611,847.9110092116548,183.61539488234067,1278.7251166244932,308.0236326294207,408.6743398446752,1572.9394800392092,671.0637566865336,295.735523732277,674.8099158828383,473.9929186324766,182.47997534650597,319.4666098402565,42.11521171542745,607.5793216318937,358.83803067223874,42.09786045434438,612.157012803501,26.00683152090027,185.0615895320527,575.5813754509561,35.808607803532894,98.06790274962523,257.1050274601029,232.66031519737876,0.125,0.0208333333333333,0.3541666666666667,0.0416666666666666,0.0208333333333333,0.3958333333333333,0.0208333333333333,0.8541666666666666,0.0416666666666666,0.1041666666666666,0.9583333333333334,0.3125,0.2708333333333333,0.3273612744971585,0.3732638888888888,0.2005208333333333,0.4809027777777778,0.2934027777777777,0.25,0.4409722222222221,0.2712673611111111,0.4982638888888889,0.3693576388888888,0.3046875,0.3407118055555556,0.4991319444444444,0.3602068865740741,0.10143755303576,785.6165992372358,93.07760715484557,187.1877178053061,140.2916660308838,576.1376785735288,578.002257499843,691.9854050551852,821.0730475584666,164.81806445665038,764.2104166646799,1400.9028339385986,627.1319078908613,569.2029334888404,378.8386369399163
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],StatsForecastAutoTheta_BaggingForecaster_MovingBlockBootstrap,21.415950059890747,511.2712534048181,819.4283106890174,116.5450796992077,1264.627717179713,869.1551629816513,244.62330304471664,1070.8535744697092,439.2639294759477,409.73214982887606,1831.1064280507665,656.9680903566997,197.9117925177961,702.6238993082433,501.64472336403287,164.88043357516824,355.92854829830435,52.06107634960097,527.2242534828116,443.14964698677176,31.06260720578171,53.27085098690023,116.26866316374056,174.8887168190015,904.6019284230268,42.76198473647179,56.34690721548532,243.5371347702554,268.06026800531185,0.2916666666666667,0.0416666666666666,0.1666666666666666,0.0416666666666666,0.0,0.8541666666666666,0.9375,0.3125,0.0,0.0,0.9583333333333334,0.6041666666666666,0.3506944444444444,0.3849514322857563,0.3272569444444444,0.25,0.4939236111111111,0.2934027777777777,0.2326388888888888,0.4496527777777778,0.2712673611111111,0.5,0.2196180555555555,0.2821180555555556,0.328125,0.4973958333333333,0.3454499421296296,0.1088788541658793,1586.4469819356066,484.4092396448052,48.558584451675415,306.6420554487656,337.4067080815632,877.3281478409966,2058.583678563436,350.7367230881161,174.36573542809742,287.41674978875864,1673.060848871867,1077.1105707089114,771.8388353210498,675.2557718279619
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],StatsForecastAutoTheta_ConformalIntervals_M,6.497579097747803,1193.9093130535307,1391.401079199445,1871.30178190862,1222.1528385365275,1186.2418505039557,1450.6046387938147,1014.9130978302392,1144.17505607431,874.6286372734326,1230.2071755083634,1340.509210596424,1349.6582132225783,1272.4752410417698,247.54455008233717,171.1200345499014,196.97356000743815,277.5216809597677,155.47489655375847,161.4912014959121,212.89580011375656,120.41244078277596,164.60062977104496,124.74849179126588,152.310400934048,188.2801568402238,196.0007644288179,176.8191715190592,42.334230791264616,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.9739583333333334,0.0727812595550821,0.4192708333333333,0.228298611111111,0.4713541666666667,0.2074652777777777,0.4583333333333333,0.4375,0.3046875,0.4505208333333333,0.4288194444444444,0.2144097222222222,0.3333333333333333,0.5,0.3711660879629629,0.1079569129489707,6844.801381996054,7878.942400297524,11100.867238390703,6218.995862150335,6393.747412856338,8515.83200455026,4816.497631311035,6584.025190841797,4989.9396716506335,4875.798412666666,7531.206273608949,7840.030577152713,6965.89033812275,1792.8179236301123
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],StatsForecastAutoTheta_ConformalIntervals_conformal,8.186326026916504,387.73285399002566,567.5127527232468,276.4500805701459,805.3026904131979,714.2239930839647,426.79919852889424,786.187465746193,515.6490660452591,389.24827097740945,1161.977447001305,562.4858232539906,484.0159032899017,589.7987954686279,243.38872569225975,93.37669930598916,137.54325260447925,87.44464927402456,124.13758109716682,191.17595139367796,277.7926911596102,96.27645993079932,136.86783472864352,107.1481857737819,229.7724826937556,96.89182222907748,130.01486241890507,142.37020605082589,60.113343656940465,0.9166666666666666,1.0,1.0,0.875,0.9583333333333334,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9739583333333334,0.0427187256387877,0.4314236111111111,0.2057291666666666,0.4809027777777778,0.1822916666666666,0.4635416666666667,0.4305555555555555,0.3342013888888889,0.4739583333333333,0.4600694444444445,0.2682291666666667,0.3506944444444444,0.4947916666666667,0.3813657407407407,0.1110539658657106,3693.923064195815,5501.730104179168,3497.7859709609806,4407.241493458976,7591.733920705046,11111.707646384404,3804.0511717846407,5474.713389145738,4285.927430951276,9190.89930775022,3875.672889163097,5200.5944967562,5636.3317404529635,2427.309591950322
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],StatsForecastAutoTheta_ConformalIntervals_empirical,7.565119028091431,401.56333815183297,487.8924316847678,257.7051763483368,800.6186554176016,633.9480207161763,307.46778903184537,786.3408510172004,524.0011965273308,380.1356158918831,1236.4807165701343,567.7555262893212,347.0565053873481,560.9138185861483,275.7997483150768,116.61554818452582,96.01178658800548,75.93763360997711,147.2720638244997,152.244418206243,108.96270013416223,107.39645535520488,183.1328866551621,104.08304959151172,168.95997582573312,128.50315342014122,109.90398647477326,124.91863815582832,31.7842547317726,0.9166666666666666,1.0,1.0,0.875,0.5208333333333334,1.0,0.9791666666666666,0.9791666666666666,0.8541666666666666,0.4791666666666667,0.7916666666666666,0.9791666666666666,0.8645833333333331,0.1832429184763142,0.4253472222222221,0.203125,0.4817708333333333,0.3003472222222222,0.3880208333333333,0.4366319444444445,0.3567708333333333,0.4435763888888888,0.4887152777777778,0.3116319444444444,0.3567708333333333,0.4921875,0.3904079861111111,0.088530931371626,4629.37712272947,3840.471463520218,3037.5053443990832,4887.534203640102,4741.454829281768,4358.508005366489,4292.540098904598,7319.087079890459,3883.9738847994145,3268.786878466215,4510.37431914873,4395.119294524214,4430.394377055897,1072.7087167898237
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],StatsForecastAutoTheta_ConformalIntervals_empirical_residual,8.841647148132324,366.6262234959516,538.3904705986457,216.36454151535204,891.8035533557755,693.0269083921327,311.33942514131417,979.063810108733,377.09534091467657,313.9416599710011,1343.1346689342008,549.0945773580969,254.0527682392409,569.4944956687601,346.557309247924,98.27680602767076,92.13452658272236,30.65955777969197,523.2279995689704,398.7132048677032,26.3860579583817,564.384914499732,59.67586678533918,64.80163367539265,752.9843851624761,260.8243808839161,53.72796383194096,243.81644146866145,252.86682380813295,0.2708333333333333,0.3333333333333333,0.8333333333333334,0.0208333333333333,0.0,0.9375,0.0,0.5,0.375,0.0,0.1666666666666666,0.4375,0.3229166666666667,0.3186268082401305,0.3914930555555555,0.265625,0.4782986111111111,0.2196180555555555,0.4878472222222221,0.4348958333333333,0.3689236111111111,0.4930555555555555,0.4600694444444444,0.2534722222222222,0.3237847222222221,0.4991319444444444,0.3896846064814815,0.1021563017171231,816.7214039496463,1351.2055636676764,653.546338060199,558.8322078192024,474.7485082687542,1047.601991521614,335.3031325620656,936.3215294883372,734.5024084097821,694.5710712470818,710.4901803050178,596.8202131629151,742.5553790385243,271.43396791701593
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],StatsForecastAutoTheta_Fallback,2.2740678787231445,918.6237437963846,956.3076526292676,774.7976056794283,1057.6035929295035,1027.7530831112254,924.4008751343008,980.5408716652804,993.3827596827526,810.6085577317563,1197.444017194989,846.3509032213964,828.1430785521885,942.996395110706,120.02896943603116,288.5221505877755,289.8624930185923,251.3899589914526,265.1407483804764,292.1819646116272,300.8808876387062,244.37431120128392,318.0486223684465,256.5116383265615,237.13095952401395,239.094743662549,266.49737736448503,270.8029879729975,26.52704441284257,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9965277777777778,0.0120281306081171,0.4852430555555556,0.421875,0.453125,0.1484375,0.4973958333333333,0.4210069444444445,0.1189236111111111,0.3897569444444444,0.4887152777777777,0.2335069444444444,0.3038194444444444,0.4826388888888888,0.3703703703703704,0.1361891037156279,11540.88602351102,11594.499720743692,10055.598359658106,10605.629935219056,11657.98261694383,12035.23550554825,9774.972448051356,12721.944894737864,10260.46553306246,9485.238380960556,9563.78974650196,10659.895094579404,10829.67818829313,1058.966958412132
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],StatsForecastAutoTheta_NaiveVariance,752.9714031219482,509.61598423227593,616.4941388341059,415.4534320044108,815.9598760154286,715.9891316883921,456.4152224356412,781.6246789639378,568.9277432265558,444.94311249758647,1130.4531091516176,634.6750899156301,592.4709006290441,640.2518682995523,200.9975442289613,158.3701261210629,175.12145772414686,142.59819046913822,156.09746534289505,184.3955524544847,156.65644580282213,142.88929754631815,184.19037894998092,140.96796350187833,141.7066761634192,167.39945194420778,201.8912881200313,162.69035784503214,20.12072731915083,1.0,1.0,1.0,1.0,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982638888888888,0.0060140653040586,0.4045138888888888,0.2230902777777777,0.4765625,0.2248263888888888,0.4869791666666667,0.4357638888888889,0.3177083333333333,0.4887152777777777,0.4383680555555556,0.3359375,0.3385416666666667,0.4930555555555555,0.388671875,0.0990061721212339,6334.805044842514,7004.858308965874,5703.927618765524,6243.898613715796,7359.054224380096,6266.257832112882,5715.571901852721,7367.615157999232,5638.7185400751305,5668.267046536763,6695.978077768307,8075.6515248012465,6506.216990984674,803.1976032497539
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],StatsForecastAutoTheta_SquaringResiduals,1004.8224430084229,1093.4711693482711,783.3830554486249,197.60717343995688,493.7327875194539,403.3284213479142,344.73151810924446,413.4510673825393,401.5629279928471,340.0788635971804,430.8922651390803,289.826930242557,1527.8883303180912,559.9962091571467,388.76403234810937,176.5705298967691,121.69159053950696,52.66907308169405,108.2361771733403,135.81931166305577,95.65041103529916,87.1070480771384,115.09971503458112,61.73133600416216,126.10925963442634,61.0189834606997,204.78307107324397,112.20720888949307,45.91969111391534,0.8958333333333334,0.5416666666666666,1.0,0.7916666666666666,0.9791666666666666,1.0,0.9375,0.8125,0.8333333333333334,0.8958333333333334,0.9375,0.5833333333333334,0.8506944444444445,0.1514954216952208,0.328125,0.1892361111111111,0.4956597222222221,0.3671875,0.3489583333333333,0.4878472222222221,0.3090277777777778,0.5000000000000001,0.3168402777777778,0.3602430555555556,0.3697916666666667,0.4878472222222221,0.3800636574074074,0.0957124221612539,6808.48864256823,2629.1528184683843,2106.762923267761,4034.847269523578,5423.972867796569,3826.016441411965,3452.110397439416,4497.836560512918,2415.5018529360013,4919.763269031917,2374.653917017182,5282.492800984077,3980.966646746499,1464.649321250408
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],naive_dirft_BaggingForecaster_BlockDistributionBootstrap,1.3731069564819336,610.656985885678,351.48794122365206,489.5836467332124,608.2123832815716,2064.82567718592,420.2135364484687,846.234801888079,357.13878980831123,277.32949518539186,1139.6943486665866,567.6873689542201,259.83343217307726,666.0748672861808,507.3580946897272,68.71522028860109,77.52296336050847,57.69970818095586,132.96084831665567,396.2280187614595,75.68579898712949,278.39687291364334,115.0481985276882,92.14792984961863,149.67210424097252,89.21873285446046,59.395167814272384,132.72429700799714,102.7783159520788,0.5625,0.9791666666666666,0.8333333333333334,0.7083333333333334,0.0416666666666666,1.0,0.125,1.0,1.0,0.5208333333333334,0.5625,1.0,0.6944444444444443,0.3423650167785907,0.3489583333333333,0.2708333333333333,0.34375,0.1710069444444444,0.3203125,0.4279513888888888,0.3611111111111111,0.3940972222222221,0.3836805555555556,0.3532986111111111,0.3489583333333333,0.46875,0.3493923611111111,0.0754473257725199,1801.5185711514632,3094.9592713652564,1750.831829804364,2624.8946555546104,2898.9478157155063,3027.431959485178,2529.2712570826393,4601.927941107524,3685.917193984744,3095.9647364349657,2007.892521339014,2375.8067125708944,2791.2803721330133,813.3009288683998
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],naive_dirft_BaggingForecaster_BlockResidualBootstrap,1.3309392929077148,451.7211652378681,854.370903330018,114.10615990973702,1258.7218265385843,890.1182591884599,162.67924736431772,1209.8997810219762,422.8029475109244,447.7489970997142,1713.1658612644085,745.4472647394817,250.50845579296416,710.1075724165379,495.0322983050263,220.59240082080507,421.74949077300903,46.58382418695208,619.1272135100471,433.377522794558,71.77073496926322,570.9527158195939,191.2562309375046,217.57821958343985,833.7492334119376,371.7862808683022,122.29424292350704,343.40150921657664,242.73425286384912,0.0208333333333333,0.0416666666666666,0.3958333333333333,0.0416666666666666,0.0416666666666666,0.0208333333333333,0.0,0.2291666666666666,0.0416666666666666,0.0625,0.0416666666666666,0.0208333333333333,0.0798611111111111,0.1154267626769785,0.2274305555555555,0.140625,0.4053819444444444,0.3402777777777778,0.0776909722222222,0.4887152777777777,0.2604166666666667,0.5,0.1822916666666666,0.3164062499999999,0.31640625,0.4991319444444445,0.3128978587962963,0.1420777074957467,166.870704852096,100.83375196602287,119.26484478810198,105.05651419698556,204.28709116775363,46.519551117974935,97.79459731551326,280.0620997774775,60.143053002695126,103.80660922180334,23.264383712547687,43.26191741961947,112.59709321154928,73.75552891169421
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],naive_dirft_BaggingForecaster_BlockStatisticPreservingBootstrap,1.3024260997772217,421.11214745023034,651.9971292280288,142.66144368455525,1226.1570930154178,779.076926094502,205.5450116083473,1234.4402167703888,427.0051195192757,393.6791817159727,1658.6624518595263,787.681618977646,282.9087841075332,684.2439270026188,473.8605425467524,184.03885132212056,56.346457749959626,51.4171877518517,580.25527708146,376.20065429340536,72.11500304543443,600.7413031164918,189.31768699814432,160.3377679425908,805.4223489286056,372.0151961246647,105.36113085815995,296.13073876774075,250.7139990322031,0.1041666666666666,0.6041666666666666,0.1875,0.0416666666666666,0.0208333333333333,0.2083333333333333,0.0208333333333333,0.0625,0.0416666666666666,0.0625,0.0625,0.0833333333333333,0.125,0.1623493863010366,0.3289930555555555,0.16015625,0.4991319444444445,0.3046875,0.1848958333333333,0.4440104166666667,0.2712673611111111,0.5,0.4270833333333333,0.3164062499999999,0.3489583333333333,0.4991319444444445,0.3570601851851852,0.1184311541551786,169.54554231733206,894.9415793930566,102.82731387801516,160.1327946110725,259.02079368030473,211.2467809017448,164.18765301662748,154.68885210781747,243.69637027794604,222.86191039352835,193.78935513703985,217.67134358745636,249.55085744182847,207.8391433909406
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],naive_dirft_BaggingForecaster_MovingBlockBootstrap,1.2257771492004397,481.1239549003999,788.6429775170482,489.24080017948125,1311.16961344398,888.0527688513539,198.44398563641823,1281.167597349577,456.45908360574305,180.12198727135396,1802.8077488406511,798.922433204381,303.1424513175829,748.2746168431642,503.0341257224338,208.20266035838048,390.5090465639454,158.70252359648504,646.4385681564191,427.20353497636745,33.72721865733898,616.8125244083321,223.19152906983817,42.14716754912115,894.7476259077474,371.38625604763826,147.4781979086215,346.7122377666863,264.9772321519515,0.1041666666666666,0.0416666666666666,0.6875,0.0416666666666666,0.0208333333333333,0.4583333333333333,0.0208333333333333,0.0208333333333333,1.0,0.0,0.1041666666666666,0.0416666666666666,0.2118055555555555,0.3264963287597622,0.2560763888888889,0.2196180555555555,0.2100694444444444,0.2934027777777777,0.1271701388888889,0.4483506944444444,0.2712673611111111,0.5,0.3732638888888888,0.2821180555555556,0.3046875,0.4965277777777778,0.3152126736111111,0.117078302829045,1007.0170279474432,58.71565840316475,4997.690049237944,56.54574937358358,163.84509782120975,237.39860184617055,128.0567207171662,65.93783954685799,1685.8867019648449,46.51294643426133,100.46465957257767,53.39947694089494,716.7892108171764,1439.490582648379
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],naive_dirft_ConformalIntervals_M,0.7626838684082031,1006.1642699172712,1007.100398323803,1929.8344148542867,1119.5773169353076,1836.2490230837636,1107.845533882807,1204.673811965161,1049.5435204367643,1195.2070842432224,1386.296412102313,1116.187364915185,1281.5061002020348,1270.0154375718266,307.4002541542331,142.62632084892152,136.05569681632903,285.7063288406665,138.83290283912092,263.0976002480105,162.3306014697254,156.59994798826943,150.13581212822908,171.3200627742965,164.3132532976538,153.46444130001643,186.0382421192248,175.876767555872,48.34657223000232,1.0,1.0,1.0,0.9791666666666666,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9965277777777776,0.0081093640016825,0.3854166666666667,0.1545138888888888,0.4305555555555556,0.2838541666666667,0.4869791666666667,0.4253472222222221,0.3619791666666667,0.4956597222222222,0.4279513888888889,0.3541666666666667,0.3324652777777778,0.4765625,0.384620949074074,0.0973140985186785,5705.052833956858,5442.2278726531595,11428.253153626654,5548.010984431511,10522.063893535027,6493.224058789013,6263.997919530772,6005.43248512916,6852.802510971857,6572.530131906147,6138.577652000655,7441.529684768987,7034.475265108315,1933.9312710491697
[dataset=australian_electricity_demand_dataset_t2]_[cv_splitter=SlidingWindowSplitter],naive_dirft_ConformalIntervals_conformal,0.6640148162841797,410.8597008841296,564.3643884753434,446.6261004381397,796.2137732249934,639.0159240522485,293.8767918691927,747.3519743787742,340.0458621262455,541.4225840363483,1191.802039867771,572.1944056355861,456.81479778163776,583.3823618975341,244.0588857738653,109.03432322400737,125.48774130301838,202.05115508783507,192.93682225703145,99.11005446056669,118.44213759248112,90.68082755695988,106.86026515105732,143.97641338913505,170.65098112833715,129.47813933227482,119.00438971662422,133.9761041832774,36.38288249380595,0.9375,1.0,1.0,1.0,0.8958333333333334,1.0,0.9375,0.9791666666666666,1.0,0.4791666666666667,1.0,1.0,0.9357638888888888,0.1479708963046404,0.3723958333333333,0.2421875,0.4279513888888889,0.1935763888888889,0.4331597222222221,0.4236111111111111,0.3819444444444444,0.4071180555555555,0.3272569444444445,0.2769097222222221,0.3246527777777777,0.484375,0.3579282407407407,0.0869122870778838,4338.451956504622,5019.509652120733,8082.046203513398,7717.47289028125,3768.6877863984096,4737.685503699243,3560.5108064102824,4272.000072156578,5759.0565355654,3920.653461736753,5179.125573290989,4760.175588664965,5092.948002528551,1453.3920000891562
